             0_Absolute energy  0_Area under the curve  0_Autocorrelation  0_Centroid  0_Entropy  0_Mean absolute diff  0_Mean diff  0_Median absolute diff  0_Median diff  0_Negative turning points  0_Neighbourhood peaks  0_Peak to peak distance  0_Positive turning points  0_Signal distance   0_Slope  0_Sum absolute diff  0_Total energy  0_Zero crossing rate
Sample_982        49255.126221               16.729693       49255.126221    0.289195   0.715883              0.553227    -0.327247                0.022161       0.000000                        8.0                    2.0                34.052632                       10.0         127.395853 -0.438892            49.237232    55342.838451                   1.0
Sample_983        46298.167143               15.770544       46298.167143    0.281402   0.685889              0.521000    -0.345506                0.028750       0.000000                        8.0                    1.0                33.750000                        8.0         125.517970 -0.444313            46.368994    52020.412520                   1.0
Sample_984        51335.591731               17.360632       51335.591731    0.302426   0.741203              0.552125    -0.351124                0.044368       0.000000                        9.0                    1.0                35.285714                       10.0         127.895293 -0.422249            49.139114    57680.440147                   1.0
Sample_985        47026.436693               15.909242       47026.436693    0.276491   0.685889              0.566699    -0.337079                0.051852       0.000000                        5.0                    2.0                34.750000                        7.0         127.676894 -0.454398            50.436251    52838.692913                   1.0
Sample_986        44849.065449               15.383818       44849.065449    0.269458   0.678028              0.487261    -0.350246                0.020238       0.000000                        9.0                    2.0                32.684211                       10.0         123.685769 -0.454976            43.366261    50392.208369                   1.0
Sample_987        46823.563958               16.022931       46823.563958    0.281658   0.693678              0.527186    -0.331165                0.063645       0.000000                        5.0                    2.0                33.590909                        7.0         125.591953 -0.444051            46.919520    52610.746021                   1.0
Sample_988        51228.867922               17.185114       51228.867922    0.305117   0.726871              1.214594    -0.378277                0.063112       0.000000                        9.0                    1.0                33.666667                        9.0         186.058502 -0.407409           108.098883    57560.525755                   3.0
Sample_989        46491.748788               15.810933       46491.748788    0.281080   0.685889              0.535582    -0.336691                0.042105       0.000000                        6.0                    1.0                34.800000                        6.0         126.645048 -0.445810            47.666791    52237.919987                   1.0
Sample_990        44424.979299               15.606644       44424.979299    0.279177   0.697101              0.521621    -0.320849                0.037412       0.000000                        7.0                    2.0                31.937500                        9.0         125.856076 -0.435456            46.424285    49915.707077                   1.0
Sample_991        53447.962430               18.175827       53447.962430    0.315465   0.780268              0.532728    -0.345693                0.040471       0.000000                       15.0                    2.0                34.000000                       16.0         126.639774 -0.399674            47.412823    60053.890370                   1.0
Sample_992        54414.607794               18.338129       54414.607794    0.319240   0.773422              0.512229    -0.346959                0.038846       0.000000                        6.0                    1.0                34.666667                        7.0         125.845334 -0.397498            45.588351    61140.008757                   1.0
Sample_993        51802.174030               17.753969       51802.174030    0.308511   0.766193              0.471400    -0.343820                0.035092       0.000000                       11.0                    1.0                32.407407                       12.0         122.150524 -0.407816            41.954607    58204.689921                   1.0
Sample_994        48972.331934               17.252255       48972.331934    0.311665   0.766193              0.499289    -0.338597                0.029856       0.000000                        8.0                    2.0                33.200000                        9.0         124.511360 -0.392104            44.436746    55025.092061                   1.0
Sample_995        53250.813287               18.156967       53250.813287    0.310208   0.776845              0.492690    -0.338261                0.023117       0.000000                        7.0                    1.0                33.214286                        8.0         124.931312 -0.406645            43.849443    59832.374479                   1.0
Sample_996        48085.910415               16.819899       48085.910415    0.304590   0.737780              0.539707    -0.316139                0.049095       0.000000                        8.0                    2.0                33.833333                       10.0         126.651090 -0.406134            48.033965    54029.112826                   1.0
Sample_997        50165.982256               17.174348       50165.982256    0.297856   0.737780              0.489076    -0.348976                0.024432       0.000000                       11.0                    2.0                32.812500                       10.0         124.040418 -0.424178            43.527754    56366.272198                   1.0
Sample_998        55507.680262               19.542620       55507.680262    0.348543   0.830226              0.483626    -0.347428                0.029285       0.000000                        8.0                    2.0                31.588235                        8.0         121.499551 -0.318476            43.042715    62368.180069                   1.0
Sample_999        46811.594658               16.599771       46811.594658    0.299367   0.741203              0.465406    -0.331877                0.015298       0.000000                       14.0                    1.0                31.827586                       13.0         122.781188 -0.407790            41.421148    52597.297368                   1.0
Sample_1000       53395.320673               17.999448       53395.320673    0.320405   0.762769              0.579548    -0.340010                0.033359       0.000000                       10.0                    2.0                37.500000                       11.0         130.270147 -0.396781            51.579763    59994.742329                   1.0
Sample_1001       44490.523693               15.628054       44490.523693    0.283070   0.703947              0.483816    -0.321703                0.031223       0.000000                       10.0                    1.0                32.772727                       11.0         123.300465 -0.431254            43.059616    49989.352464                   1.0
Sample_1002       52742.912559               17.616106       52742.912559    0.303505   0.737780              0.511433    -0.344857                0.036554       0.000000                        8.0                    2.0                34.500000                        8.0         125.927068 -0.426880            45.517498    59261.699505                   1.0
Sample_1003       51309.401605               17.378865       51309.401605    0.306187   0.741203              0.548743    -0.323459                0.025693       0.000000                        8.0                    1.0                34.769231                       10.0         127.572112 -0.417299            48.838133    57651.013039                   1.0
Sample_1004       52825.903514               18.209071       52825.903514    0.320913   0.783983              0.518286    -0.347018                0.036084       0.000000                        7.0                    2.0                33.714286                        8.0         125.960726 -0.384533            46.127495    59354.947768                   1.0
Sample_1005       50980.973682               17.316989       50980.973682    0.302560   0.741203              0.509560    -0.347030                0.026846       0.000000                       12.0                    2.0                34.142857                       12.0         126.016747 -0.421037            45.350833    57281.992901                   1.0
Sample_1006       52467.164802               17.706270       52467.164802    0.298499   0.752029              0.511759    -0.363872                0.028912       0.000000                       10.0                    1.0                33.833333                       11.0         126.069587 -0.428831            45.546515    58951.870564                   1.0
Sample_1007       50193.834748               17.478032       50193.834748    0.308326   0.769616              0.511167    -0.335281                0.029217       0.000000                       15.0                    2.0                34.000000                       16.0         125.871856 -0.401853            45.493821    56397.567132                   1.0
Sample_1008       54493.230143               18.642238       54493.230143    0.316372   0.789734              0.497875    -0.359551                0.041512       0.000000                        9.0                    2.0                32.272727                       11.0         123.772929 -0.392311            44.310846    61228.348476                   1.0
Sample_1009       54804.228314               18.972317       54804.228314    0.343484   0.815081              0.557553    -0.320225                0.041468       0.000000                        8.0                    1.0                35.181818                        9.0         128.335065 -0.342255            49.622185    61577.784622                   1.0
Sample_1010       49765.915532               17.541971       49765.915532    0.320155   0.763153              0.521526    -0.326331                0.021644       0.000000                        8.0                    2.0                34.058824                       10.0         126.511559 -0.378844            46.415850    55916.759024                   1.0
Sample_1011       50797.082654               17.284972       50797.082654    0.305674   0.744626              0.516295    -0.331461                0.026048       0.000000                       12.0                    1.0                34.714286                       13.0         126.432761 -0.415945            45.950215    57075.373768                   1.0
Sample_1012       54460.443856               18.624250       54460.443856    0.330894   0.797872              0.533732    -0.345104                0.046205       0.000000                        9.0                    2.0                34.952381                       10.0         126.257373 -0.370688            47.502118    61191.509950                   1.0
Sample_1013       48458.608636               16.752477       48458.608636    0.301615   0.733717              0.577512    -0.286517                0.025691       0.000000                       10.0                    2.0                35.714286                       11.0         130.975017 -0.415413            51.398600    54447.874872                   1.0
Sample_1014       39065.875128               13.946794       39065.875128    0.243588   0.643775              0.418079    -0.348315                0.009988       0.000000                        5.0                    1.0                31.125000                        5.0         117.828811 -0.459858            37.209013    43894.241717                   1.0
Sample_1015       40017.247504               13.964410       40017.247504    0.239884   0.628805              0.470386    -0.364960                0.014935       0.000000                        5.0                    1.0                32.481481                        5.0         121.861199 -0.470839            41.864379    44963.199442                   1.0
Sample_1016       40914.589537               14.545277       40914.589537    0.257228   0.659830              0.465196    -0.352741                0.044395       0.000000                        1.0                    1.0                31.582090                        4.0         119.357234 -0.450681            41.402450    45971.448918                   1.0
Sample_1017       42737.062312               14.882669       42737.062312    0.253613   0.663254              0.416091    -0.354043                0.019287       0.000000                        9.0                    1.0                31.509804                        7.0         118.756235 -0.465748            37.032079    48019.171138                   1.0
Sample_1018       41548.018145               14.243268       41548.018145    0.242964   0.632228              0.448662    -0.361279                0.012276       0.000000                        9.0                    1.0                32.153846                        8.0         120.650828 -0.476569            39.930935    46683.166455                   1.0
Sample_1019       40399.522477               14.359389       40399.522477    0.263553   0.651835              0.427954    -0.282244                0.022902       0.000000                        3.0                    2.0                30.571429                        4.0         119.682877 -0.442956            38.087913    45392.721884                   1.0
Sample_1020       38033.949901               13.623386       38033.949901    0.243153   0.625382              0.433343    -0.350608                0.014706       0.000000                        7.0                    1.0                31.204082                        6.0         119.575715 -0.455660            38.567541    42734.775170                   1.0
Sample_1021       39209.566530               13.839008       39209.566530    0.240930   0.628805              0.440829    -0.346880                0.027190       0.000000                        8.0                    2.0                30.872340                        8.0         119.303661 -0.465322            39.233762    44055.692730                   1.0
Sample_1022       43635.384728               15.274580       43635.384728    0.258576   0.679042              0.516900    -0.404494                0.037310       0.000000                        6.0                    1.0                36.000000                        6.0         124.498382 -0.458709            46.004099    49028.522166                   1.0
Sample_1023       40021.174611               14.120547       40021.174611    0.246618   0.640351              0.442414    -0.348315                0.027608       0.000000                        3.0                    2.0                31.259740                        4.0         119.572151 -0.462056            39.374863    44967.611922                   1.0
Sample_1024       41884.935047               14.450546       41884.935047    0.248727   0.640351              0.460702    -0.352767                0.039838       0.000000                        6.0                    2.0                31.396226                        6.0         121.315809 -0.470397            41.002500    47061.724772                   1.0
Sample_1025       39240.515521               13.974864       39240.515521    0.242416   0.643775              0.418040    -0.357347                0.016406       0.000000                        4.0                    2.0                31.803922                        4.0         118.594735 -0.462255            37.205550    44090.466877                   1.0
Sample_1026       40654.234011               14.235454       40654.234011    0.247683   0.643775              0.423229    -0.353772                0.028711       0.000000                        6.0                    2.0                31.485714                        6.0         118.670897 -0.464677            37.667404    45678.914619                   1.0
Sample_1027       39816.863054               13.952283       39816.863054    0.241801   0.625382              0.416534    -0.345128                0.005741       0.000000                        5.0                    2.0                30.716418                        6.0         118.238843 -0.468099            37.071558    44738.048375                   1.0
Sample_1028       44860.654103               15.683372       44860.654103    0.268908   0.693678              0.417467    -0.355805                0.034645       0.000000                        8.0                    2.0                31.666667                        8.0         117.887274 -0.451112            37.154576    50405.229329                   1.0
Sample_1029       42208.860343               14.935050       42208.860343    0.261191   0.671182              0.427140    -0.343958                0.013118       0.000000                        8.0                    1.0                30.612245                        9.0         118.829643 -0.451727            38.015438    47425.685779                   1.0
Sample_1030       42856.673931               15.179262       42856.673931    0.262864   0.689312              0.438006    -0.356039                0.035398       0.000000                        9.0                    2.0                31.687500                        9.0         118.223301 -0.450613            38.982565    48153.566215                   1.0
Sample_1031       40062.147586               13.985534       40062.147586    0.239679   0.628805              0.428166    -0.356340                0.011413       0.000000                        5.0                    2.0                31.714286                        5.0         118.739908 -0.471708            38.106784    45013.648973                   1.0
Sample_1032       39796.127879               14.083519       39796.127879    0.246118   0.640351              0.445975    -0.347690                0.009604       0.000000                        9.0                    1.0                30.944444                        9.0         120.724014 -0.461563            39.691795    44714.750426                   1.0
Sample_1033       38975.298164               13.933765       38975.298164    0.245122   0.640351              0.419978    -0.342346                0.020306       0.000000                        8.0                    1.0                30.468750                        9.0         118.550022 -0.457672            37.378045    43792.469847                   1.0
Sample_1034       42329.059477               14.797144       42329.059477    0.251337   0.659830              0.439432    -0.364658                0.028551       0.000000                        4.0                    2.0                32.454545                        4.0         119.649527 -0.465807            39.109478    47560.740985                   1.0
Sample_1035       42265.413217               14.799385       42265.413217    0.252323   0.659830              0.437469    -0.346586                0.025775       0.000000                        7.0                    1.0                31.464286                        7.0         118.657971 -0.464691            38.934774    47489.228333                   1.0
Sample_1036       41528.371158               14.531267       41528.371158    0.253546   0.651835              0.440202    -0.349385                0.025390       0.000000                        5.0                    2.0                31.095238                        5.0         119.551254 -0.461091            39.177967    46661.091188                   1.0
Sample_1037       58310.101940               20.312054       58310.101940    0.356826   0.857841              0.522434    -0.347826                0.045107       0.000000                       12.0                    1.0                33.636364                       14.0         125.266488 -0.300617            46.496636    65516.968471                   1.0
Sample_1038       54611.224000               19.539072       54611.224000    0.352069   0.848168              0.481696    -0.317122                0.058503       0.000000                       12.0                    1.0                31.125000                       13.0         122.232871 -0.304757            42.870982    61360.925842                   1.0
Sample_1039       65457.024555               22.982549       65457.024555    0.417747   0.945230              0.531896    -0.347512                0.054952       0.000000                       14.0                    1.0                34.171429                       14.0         126.275076 -0.129354            47.338747    73547.218601                   1.0
Sample_1040       61733.142596               20.159233       61733.142596    0.322808   0.811658              0.506521    -0.366239                0.070834       0.000000                       12.0                    2.0                33.454545                       12.0         124.036566 -0.396997            45.080405    69363.081568                   1.0
Sample_1041       59143.013552               20.013604       59143.013552    0.340296   0.838706              0.509241    -0.364658                0.055023       0.000000                        9.0                    1.0                33.600000                       10.0         124.090616 -0.348516            45.322474    66452.824216                   1.0
Sample_1042       59693.824673               19.830645       59693.824673    0.326903   0.815081              0.491062    -0.342697                0.061806       0.000000                        8.0                    1.0                32.541667                        9.0         122.747111 -0.383543            43.704490    67071.713115                   1.0
Sample_1043       51208.270871               17.638558       51208.270871    0.307726   0.759346              0.512886    -0.353626                0.044940       0.000000                        5.0                    2.0                32.869565                        5.0         123.999339 -0.406494            45.646887    57537.383001                   1.0
Sample_1044       49167.540761               17.293191       49167.540761    0.304162   0.766193              0.523704    -0.327247                0.072553       0.000000                       10.0                    1.0                32.000000                       10.0         124.253099 -0.403149            46.609687    55244.427821                   1.0
Sample_1045       47369.768365               16.235333       47369.768365    0.274851   0.704818              0.509832    -0.387822                0.037113       0.000000                        9.0                    2.0                34.516129                       10.0         124.452331 -0.452183            45.375066    53224.458837                   1.0
Sample_1046       51735.775224               18.014435       51735.775224    0.317655   0.780560              0.500967    -0.360353                0.051704       0.000000                        4.0                    1.0                32.800000                        4.0         123.861205 -0.385444            44.586046    58130.084522                   1.0
Sample_1047       50793.677263               17.560950       50793.677263    0.301952   0.762769              0.487515    -0.362697                0.057230       0.000000                        6.0                    1.0                32.298701                        7.0         122.531790 -0.412840            43.388791    57071.547486                   1.0
Sample_1048       51312.181943               17.812969       51312.181943    0.312105   0.773422              0.479252    -0.345722                0.052064       0.000000                        9.0                    1.0                32.500000                       10.0         122.710985 -0.396404            42.653389    57654.137015                   1.0
Sample_1049       54687.726706               18.525133       54687.726706    0.322496   0.783983              0.528708    -0.354797                0.066404       0.000000                        7.0                    1.0                34.692308                        7.0         126.155232 -0.389023            47.054978    61446.883939                   1.0
Sample_1050       49914.293972               17.711308       49914.293972    0.309327   0.780560              0.438371    -0.348315                0.038994       0.000000                       12.0                    3.0                31.000000                       12.0         119.408308 -0.390644            39.015036    56083.476373                   1.0
Sample_1051       57415.686743               19.284685       57415.686743    0.328019   0.797971              0.513920    -0.360474                0.027452       0.000000                       12.0                    1.0                33.904762                       12.0         125.221398 -0.379673            45.738898    64512.007576                   1.0
Sample_1052       50385.545450               17.932286       50385.545450    0.323038   0.787603              0.456859    -0.344452                0.046094       0.000000                       14.0                    1.0                30.741935                       15.0         120.513716 -0.367658            40.660480    56612.972415                   1.0
Sample_1053       52947.116026               17.929132       52947.116026    0.313697   0.766193              0.505864    -0.356439                0.054206       0.000000                        8.0                    2.0                33.375000                        8.0         123.527265 -0.404626            45.021910    59491.141602                   1.0
Sample_1054       52623.878766               18.883713       52623.878766    0.341326   0.825014              0.511011    -0.343417                0.041597       0.000000                       11.0                    2.0                32.200000                       13.0         124.316538 -0.327241            45.479969    59127.953670                   1.0
Sample_1055       51290.327246               17.511679       51290.327246    0.307032   0.752029              0.542558    -0.337079                0.050029       0.000000                        9.0                    2.0                34.518519                       11.0         125.966610 -0.412104            48.287645    57629.581175                   1.0
Sample_1056       53859.160806               18.526370       53859.160806    0.316999   0.797872              0.490264    -0.366667                0.058396       0.000000                       10.0                    1.0                32.806122                       11.0         121.820750 -0.388953            43.633534    60515.911018                   1.0
Sample_1057       52488.170512               17.862567       52488.170512    0.305809   0.759346              0.503520    -0.358279                0.032586       0.000000                       13.0                    1.0                32.766667                       11.0         123.772331 -0.414398            44.813289    58975.472485                   1.0
Sample_1058       46761.769720               16.596240       46761.769720    0.294881   0.737780              0.446889    -0.331461                0.043816       0.000000                       11.0                    2.0                30.708333                       10.0         120.498997 -0.413805            39.773136    52541.314292                   1.0
Sample_1059       49048.869702               16.827709       49048.869702    0.292772   0.730294              0.496119    -0.355877                0.053703       0.000000                        9.0                    1.0                32.787879                        9.0         123.620688 -0.429874            44.154548    55111.089553                   1.0
Sample_1060       50947.751320               17.613776       50947.751320    0.314392   0.762769              0.465706    -0.326913                0.036492       0.000000                        8.0                    1.0                33.240000                        8.0         122.964333 -0.396025            41.447833    57244.664404                   1.0
Sample_1061       47321.230038               15.980185       47321.230038    0.272290   0.689312              0.487343    -0.315730                0.038606       0.000000                        7.0                    1.0                31.642857                        8.0         123.251576 -0.461401            43.373514    53169.921391                   1.0
Sample_1062       42979.925320               15.038105       42979.925320    0.265251   0.674605              0.506292    -0.352127                0.047222       0.000000                        3.0                    1.0                31.730000                        5.0         122.868922 -0.449827            45.060014    48292.050921                   1.0
Sample_1063       71028.153946               23.718882       71028.153946    0.438592   0.827768              2.657508     0.030600                0.166667       0.000000                       16.0                    1.0                34.000000                       15.0         301.972756 -0.083764           236.518246    79806.914546                   6.0
Sample_1064       42130.296981               14.469537       42130.296981    0.250667   0.643775              0.506325    -0.353371                0.045866       0.000000                        4.0                    1.0                32.138889                        5.0         122.807951 -0.468485            45.062888    47337.412338                   1.0
Sample_1065       41522.840082               14.392049       41522.840082    0.248242   0.643775              0.483572    -0.329588                0.017883       0.000000                       10.0                    2.0                31.525424                       11.0         123.575081 -0.468769            43.037924    46654.876497                   1.0
Sample_1066       44271.680744               14.988898       44271.680744    0.259089   0.655258              0.534306    -0.342697                0.054585       0.000000                        5.0                    1.0                33.000000                        6.0         124.578782 -0.468682            47.553223    49743.461510                   1.0
Sample_1067       49519.850248               16.907648       49519.850248    0.295317   0.733717              0.526723    -0.348922                0.095685       0.000000                        6.0                    0.0                31.845238                        6.0         122.942597 -0.427894            46.878354    55640.281177                   1.0
Sample_1068       45100.209933               15.699210       45100.209933    0.282836   0.700524              0.593211    -0.341621                0.069929       0.000000                        5.0                    1.0                35.222222                        6.0         129.752920 -0.433626            52.795781    50674.393183                   1.0
Sample_1069       44465.283425               15.038263       44465.283425    0.258679   0.651835              0.488192    -0.341505                0.022913       0.000000                        7.0                    1.0                32.818182                        7.0         123.733281 -0.470715            43.449094    49960.992612                   1.0
Sample_1070       39717.464371               13.921054       39717.464371    0.249649   0.632228              0.469404    -0.346608                0.027877       0.000000                        5.0                    1.0                31.440000                        4.0         122.030586 -0.458129            41.776927    44626.364461                   1.0
Sample_1071       47965.290825               16.184049       47965.290825    0.273271   0.693678              0.511041    -0.379942                0.033590       0.000000                        5.0                    1.0                33.814815                        5.0         123.508731 -0.459708            45.482659    53893.585197                   1.0
Sample_1072       45776.466750               15.824064       45776.466750    0.276228   0.697101              0.515644    -0.344828                0.061183       0.000000                        6.0                    1.0                32.010526                        7.0         123.466773 -0.445469            45.892311    51434.232303                   1.0
Sample_1073       46154.852786               15.733585       46154.852786    0.272185   0.685889              0.510902    -0.360872                0.032206       0.000000                        6.0                    1.0                32.467391                        7.0         123.505615 -0.454799            45.470235    51859.385153                   1.0
Sample_1074       45138.873942               15.438112       45138.873942    0.269363   0.674605              0.530689    -0.327247                0.066998       0.000000                        5.0                    1.0                32.066667                        6.0         124.636904 -0.456260            47.231353    50717.835890                   1.0
Sample_1075       43209.583284               14.914079       43209.583284    0.257177   0.663254              0.527661    -0.401124                0.051381       0.000000                        9.0                    1.0                35.700000                       10.0         124.228160 -0.462088            46.961857    48550.093577                   1.0
Sample_1076       67901.749926               22.964971       67901.749926    0.381701   0.780639              0.501482    -0.384207                0.012300       0.000000                        5.0                    2.0                34.194444                        6.0         124.240473 -0.224604            44.631902    76294.101040                   1.0
Sample_1077       54104.017535               18.563716       54104.017535    0.323230   0.750788              0.503628    -0.357700                0.045337       0.000000                        5.0                    1.0                32.892857                        5.0         123.402213 -0.380466            44.822878    60791.030938                   1.0
Sample_1078       63694.877011               21.647301       63694.877011    0.351750   0.847059              0.503331    -0.369850                0.093983       0.000000                        4.0                    1.0                33.311111                        5.0         122.336378 -0.301669            44.796421    71567.277541                   1.0
Sample_1079       47624.344591               16.001648       47624.344591    0.265824   0.689312              0.490711    -0.365889                0.057497       0.000000                        5.0                    1.0                32.600000                        5.0         122.875067 -0.471166            43.673313    53510.499540                   1.0
Sample_1080       47803.953236               16.032370       47803.953236    0.263072   0.685889              0.484025    -0.370787                0.039031       0.000000                        9.0                    1.0                33.000000                        9.0         122.801842 -0.475599            43.078237    53712.307007                   1.0
Sample_1081       44237.426680               14.983605       44237.426680    0.253887   0.651835              0.492348    -0.371536                0.014357       0.000000                        5.0                    2.0                33.066667                        5.0         123.437868 -0.475086            43.819009    49704.973797                   1.0
Sample_1082       48711.156577               16.480110       48711.156577    0.277629   0.697972              0.483520    -0.361016                0.036224       0.000000                        7.0                    1.0                32.130435                        6.0         121.861057 -0.455275            43.033310    54731.636603                   1.0
Sample_1083       49972.182422               16.843724       49972.182422    0.269559   0.719306              0.447981    -0.350281                0.036163       0.000000                       10.0                    1.0                33.575758                       12.0         119.370460 -0.468965            39.870289    56148.519575                   1.0
Sample_1084       57494.494649               19.870700       57494.494649    0.346206   0.804133              0.530206    -0.355853                0.068374       0.000000                        7.0                    1.0                32.100000                        7.0         124.310478 -0.327859            47.188376    64600.555786                   1.0
Sample_1085       63468.224374               21.188713       63468.224374    0.338043   0.777580              0.446133    -0.364567                0.035710       0.000000                        9.0                    2.0                32.448980                        9.0         120.703914 -0.345608            39.705829    71312.611656                   1.0
Sample_1086       77970.845750               25.980537       77970.845750    0.418459   0.775798              0.526635    -0.386108                0.048132       0.000000                        4.0                    1.0                34.363636                        6.0         125.201180 -0.077681            46.870503    87607.691853                   1.0
Sample_1087       63680.836363               21.058213       63680.836363    0.338356   0.817956              0.513293    -0.386838                0.053571       0.000000                       12.0                    1.0                34.444444                       11.0         124.361886 -0.351518            45.683038    71551.501532                   1.0
Sample_1088       51061.638157               17.183094       51061.638157    0.281127   0.700083              0.444405    -0.354635                0.022484       0.000000                        9.0                    1.0                31.562500                        9.0         121.215464 -0.455049            39.552046    57372.627143                   1.0
Sample_1089       43465.201715               14.995477       43465.201715    0.257208   0.659830              0.464110    -0.367855                0.018140       0.000000                        7.0                    0.0                32.745763                        6.0         122.600478 -0.464906            41.305778    48837.305298                   1.0
Sample_1090       47901.367616               16.489502       47901.367616    0.275304   0.702191              0.461585    -0.359551                0.033071       0.000000                        9.0                    1.0                32.696078                        9.0         120.486806 -0.451329            41.081066    53821.761366                   1.0
Sample_1091       41752.765727               14.554409       41752.765727    0.256252   0.648412              0.491860    -0.356514                0.024548       0.000000                        4.0                    1.0                32.083333                        5.0         123.367372 -0.458793            43.775530    46913.219918                   1.0
Sample_1092       42768.897635               14.745506       42768.897635    0.253185   0.644989              0.463125    -0.348315                0.017969       0.000000                        8.0                    2.0                31.529412                        9.0         121.590142 -0.468292            41.218138    48054.941163                   1.0
Sample_1093       47725.702698               16.602060       47725.702698    0.294710   0.713179              0.503442    -0.344499                0.032000       0.000000                        7.0                    1.0                32.571429                        9.0         124.286665 -0.421308            44.806376    53624.385053                   1.0
Sample_1094       56633.916185               18.544419       56633.916185    0.290756   0.747785              0.498855    -0.372659                0.041613       0.000000                        8.0                    1.0                33.500000                        9.0         123.303875 -0.452659            44.398128    63633.613691                   1.0
Sample_1095       49241.947997               16.422755       49241.947997    0.273845   0.688963              0.484847    -0.360503                0.021755       0.000000                        8.0                    0.0                32.800000                        7.0         123.232076 -0.465689            43.151408    55328.031457                   1.0
Sample_1096       42829.588047               15.018948       42829.588047    0.250267   0.674605              0.439270    -0.349438                0.032059       0.000000                        8.0                    1.0                31.884058                        9.0         117.717687 -0.467490            39.095065    48123.132637                   1.0
Sample_1097       48677.955479               16.191725       48677.955479    0.265270   0.685889              0.487231    -0.356742                0.045226       0.000000                       11.0                    2.0                32.666667                       10.0         123.491103 -0.477440            43.363597    54694.331999                   1.0
Sample_1098       45400.588131               15.633183       45400.588131    0.269062   0.685889              0.484536    -0.351655                0.045684       0.000000                       11.0                    1.0                31.752941                       13.0         121.452179 -0.455863            43.123692    51011.896776                   1.0
Sample_1099       48222.410849               15.809403       48222.410849    0.261294   0.659830              0.503408    -0.363202                0.030769       0.000000                        7.0                    1.0                33.727273                        9.0         124.034643 -0.484838            44.803321    54182.484100                   1.0
Sample_1100       49340.572218               16.595106       49340.572218    0.278900   0.704818              0.497877    -0.365169                0.047697       0.000000                        7.0                    1.0                32.714286                        9.0         123.418877 -0.456719            44.311038    55438.845189                   1.0
Sample_1101       48188.232817               16.096706       48188.232817    0.258569   0.689312              0.474310    -0.362897                0.026322       0.000000                        8.0                    1.0                32.389474                        8.0         122.567779 -0.483619            42.213553    54144.081816                   1.0
Sample_1102       44303.291904               15.584204       44303.291904    0.270571   0.686832              0.518570    -0.336663                0.032713       0.000000                        5.0                    1.0                32.000000                        6.0         124.830979 -0.445952            46.152703    49778.979668                   1.0
Sample_1103       40831.701612               14.393267       40831.701612    0.243554   0.648412              0.518105    -0.346189                0.017182       0.000000                       11.0                    1.0                32.333333                       13.0         125.935550 -0.468595            46.111321    45878.316417                   1.0
Sample_1104       55459.685637               18.225439       55459.685637    0.299755   0.745182              0.500487    -0.355486                0.040203       0.000000                       11.0                    2.0                33.250000                       12.0         122.993430 -0.439261            44.543328    62314.253525                   1.0
Sample_1105       53857.460911               17.513712       53857.460911    0.280059   0.715883              0.506585    -0.342697                0.069688       0.000000                       12.0                    2.0                33.041667                       13.0         123.465806 -0.472445            45.086044    60514.001023                   1.0
Sample_1106       46895.410063               16.042201       46895.410063    0.265952   0.703947              0.439215    -0.343178                0.051655       0.000000                        8.0                    1.0                31.191781                        9.0         118.899069 -0.465202            39.090117    52691.471981                   1.0
