             0_Absolute energy  0_Area under the curve  0_Autocorrelation  0_Centroid  0_Entropy  0_Mean absolute diff  0_Mean diff  0_Median absolute diff  0_Median diff  0_Negative turning points  0_Neighbourhood peaks  0_Peak to peak distance  0_Positive turning points  0_Signal distance   0_Slope  0_Sum absolute diff  0_Total energy  0_Zero crossing rate
Sample_833        78257.452592               18.950491       78257.452592    0.160120   0.678028              0.733894    -0.727127                0.193110      -0.193110                        3.0                    0.0                64.714286                        3.0         130.030416 -0.748600            65.316542    87929.722013                   1.0
Sample_834        70248.391024               18.055586       70248.391024    0.164897   0.674605              0.701270    -0.700951                0.149097      -0.149097                        1.0                    0.0                62.384615                        1.0         129.430458 -0.704186            62.413065    78930.776432                   1.0
Sample_835       109453.371144               24.121732      109453.371144    0.220414   0.711664              0.689242    -0.683439                0.116219      -0.067410                        7.0                    0.0                60.826087                        7.0         130.649340 -0.794311            61.342505   122981.315892                   1.0
Sample_836       100066.070502               23.001949      100066.070502    0.213027   0.708241              0.695608    -0.688514                0.120212      -0.120000                        4.0                    0.0                61.277778                        5.0         129.366227 -0.768355            61.909104   112433.787081                   1.0
Sample_837        91564.582553               21.964692       91564.582553    0.212248   0.704818              0.700314    -0.697606                0.122304      -0.122304                        2.0                    0.0                62.086957                        2.0         131.686174 -0.733909            62.327966   102881.553431                   1.0
Sample_838        85721.316523               21.000293       85721.316523    0.204608   0.693678              0.703381    -0.700034                0.155920      -0.155920                        2.0                    0.0                62.303030                        2.0         130.545152 -0.724200            62.600942    96316.085981                   1.0
Sample_839        89970.040451               21.754727       89970.040451    0.212782   0.708241              0.712390    -0.697118                0.081839      -0.053144                        4.0                    0.0                62.043478                        4.0         132.659802 -0.726734            63.402693   101089.933091                   1.0
Sample_840        82720.582556               20.640469       82720.582556    0.205092   0.693678              0.675647    -0.674818                0.189033      -0.189033                        0.0                    0.0                60.058824                        1.0         128.248974 -0.711939            60.132576    92944.474782                   1.0
Sample_841       103796.642902               23.396126      103796.642902    0.214470   0.704818              0.735556    -0.721348                0.103796      -0.068758                        2.0                    1.0                64.200000                        3.0         133.078798 -0.779320            65.464485   116625.441463                   1.0
Sample_842        99956.011811               22.520969       99956.011811    0.204725   0.689312              0.698407    -0.666318                0.147059      -0.071484                        5.0                    0.0                59.302326                        5.0         128.990084 -0.792172            62.158198   112310.125630                   1.0
Sample_843        89426.164145               21.736400       89426.164145    0.214718   0.704818              0.663818    -0.661721                0.145214      -0.145214                        2.0                    0.0                58.893204                        2.0         127.376563 -0.725677            59.079808   100478.836118                   1.0
Sample_844        77993.865171               19.636334       77993.865171    0.197371   0.674605              0.682385    -0.680356                0.094720      -0.094720                        1.0                    0.0                60.551724                        2.0         128.390337 -0.708571            60.732226    87633.556372                   1.0
Sample_845        89386.431820               21.441349       89386.431820    0.205277   0.700524              0.684756    -0.677903                0.105562      -0.098696                        5.0                    0.0                60.333333                        5.0         128.558354 -0.740819            60.943285   100434.193056                   1.0
Sample_846        90537.449919               21.802571       90537.449919    0.210540   0.711664              0.679135    -0.675340                0.052632      -0.038974                        3.0                    0.0                60.105263                        2.0         129.658034 -0.733478            60.443052   101727.471819                   1.0
Sample_847        90793.868390               21.726096       90793.868390    0.209818   0.700524              0.689996    -0.668539                0.113661      -0.105445                        3.0                    0.0                59.500000                        3.0         130.001338 -0.739469            61.409658   102015.582461                   1.0
Sample_848        74860.962644               19.333359       74860.962644    0.198465   0.692735              0.645729    -0.637987                0.126659      -0.120225                        3.0                    0.0                56.780822                        3.0         125.506603 -0.691905            57.469863    84113.441173                   1.0
Sample_849        89532.001730               21.311062       89532.001730    0.205380   0.689312              0.705993    -0.705993                0.125678      -0.125678                        0.0                    0.0                62.833333                        0.0         130.858432 -0.745063            62.833333   100597.754753                   1.0
Sample_850        87466.038883               21.351789       87466.038883    0.214282   0.697101              0.677954    -0.660178                0.104338      -0.071718                        3.0                    0.0                58.755814                        4.0         130.186435 -0.720321            60.337862    98276.448183                   1.0
Sample_851        87293.652841               21.035317       87293.652841    0.204739   0.689312              0.708982    -0.696629                0.079795      -0.039446                        4.0                    0.0                62.000000                        4.0         132.205428 -0.734583            63.099405    98082.756002                   1.0
Sample_852        86222.877162               21.810745       86222.877162    0.218062   0.737780              0.701709    -0.682480                0.212338      -0.185781                        4.0                    0.0                60.740741                        3.0         130.093343 -0.687873            62.452113    96879.637261                   1.0
Sample_853        87090.643686               21.390151       87090.643686    0.211599   0.701395              0.698060    -0.677088                0.117021      -0.036177                        5.0                    0.0                60.260870                        5.0         129.538083 -0.718978            62.127311    97854.655827                   1.0
Sample_854        87529.971350               21.189410       87529.971350    0.202321   0.700524              0.701942    -0.698034                0.130159      -0.129534                        2.0                    0.0                62.125000                        2.0         130.154879 -0.735961            62.472868    98348.282416                   1.0
Sample_855        81548.614990               20.663762       81548.614990    0.212036   0.704818              0.705461    -0.701124                0.087883      -0.084778                        4.0                    0.0                62.400000                        3.0         131.718781 -0.692765            62.786049    91627.657292                   1.0
Sample_856        84677.058763               21.148364       84677.058763    0.214726   0.711664              0.686872    -0.679326                0.132290      -0.128325                        2.0                    0.0                60.460000                        2.0         131.192544 -0.702803            61.131569    95142.762655                   1.0
Sample_857        90005.895715               22.030372       90005.895715    0.211734   0.730294              0.683501    -0.677801                0.107771      -0.107771                        5.0                    0.0                60.324324                        5.0         127.636672 -0.722048            60.831622   101130.219905                   1.0
Sample_858       100505.395641               22.871729      100505.395641    0.212034   0.700524              0.733989    -0.704494                0.174814      -0.111921                        3.0                    0.0                62.700000                        3.0         133.376388 -0.775225            65.325033   112927.410833                   1.0
Sample_859        81724.292913               19.823947       81724.292913    0.174464   0.692735              0.681863    -0.681807                0.321023      -0.321023                        1.0                    0.0                60.680851                        1.0         125.108202 -0.750812            60.685815    91825.048217                   1.0
Sample_860        72951.878467               18.943686       72951.878467    0.179365   0.700524              0.664823    -0.661389                0.225114      -0.225114                        3.0                    0.0                58.863636                        3.0         126.918115 -0.697767            59.169267    81968.402772                   1.0
Sample_861        71545.654574               18.509539       71545.654574    0.172195   0.685889              0.704643    -0.702679                0.228281      -0.228281                        1.0                    0.0                62.538462                        1.0         130.539213 -0.695680            62.713266    80388.375925                   1.0
Sample_862        74961.748259               19.372111       74961.748259    0.176892   0.719306              0.709426    -0.709426                0.313305      -0.313305                        0.0                    0.0                63.138889                        0.0         127.800531 -0.698574            63.138889    84226.683437                   1.0
Sample_863        75492.592210               19.458266       75492.592210    0.183387   0.708241              0.681124    -0.681124                0.211268      -0.211268                        0.0                    0.0                60.620000                        0.0         128.724614 -0.699451            60.620000    84823.137315                   1.0
Sample_864        96682.955982               22.180690       96682.955982    0.196353   0.697101              0.689503    -0.683410                0.295235      -0.295235                        3.0                    0.0                60.823529                        2.0         126.394346 -0.785578            61.365787   108632.534811                   1.0
Sample_865        85799.096471               20.993790       85799.096471    0.184186   0.733717              0.696629    -0.696629                0.379324      -0.379324                        0.0                    0.0                62.000000                        0.0         124.849174 -0.742250            62.000000    96403.479181                   1.0
Sample_866        90263.603738               22.260517       90263.603738    0.202111   0.766193              0.697393    -0.697290                0.205020      -0.205020                        1.0                    0.0                62.058824                        1.0         128.183545 -0.721073            62.068003   101419.779481                   1.0
Sample_867        91414.032485               22.349780       91414.032485    0.196200   0.773422              0.726327    -0.714607                0.248455      -0.237179                        4.0                    0.0                63.600000                        4.0         128.057529 -0.730801            64.643077   102712.396051                   1.0
Sample_868       109677.255313               24.514129      109677.255313    0.207937   0.755452              0.687640    -0.687640                0.271766      -0.271766                        0.0                    0.0                61.200000                        0.0         125.967904 -0.800213            61.200000   123232.871139                   1.0
Sample_869        89181.079079               21.605585       89181.079079    0.192774   0.730294              0.689533    -0.689533                0.251998      -0.251998                        0.0                    0.0                61.368421                        0.0         126.080818 -0.745159            61.368421   100203.459640                   1.0
Sample_870        87499.870246               21.409716       87499.870246    0.195462   0.733717              0.681882    -0.681882                0.299735      -0.299735                        0.0                    0.0                60.687500                        0.0         126.074972 -0.737407            60.687500    98314.460950                   1.0
Sample_871        86677.066961               21.739464       86677.066961    0.192216   0.776845              0.743433    -0.692280                0.339886      -0.320195                        2.0                    0.0                61.612903                        2.0         128.654181 -0.714795            66.165535    97389.962878                   1.0
Sample_872        85578.463223               21.091584       85578.463223    0.183819   0.741203              0.702758    -0.702758                0.352371      -0.352371                        0.0                    0.0                62.545455                        0.0         125.798602 -0.733269            62.545455    96155.576655                   1.0
Sample_873        90317.959889               21.722490       90317.959889    0.191607   0.730294              0.697161    -0.696629                0.244865      -0.244865                        1.0                    0.0                62.000000                        1.0         128.182538 -0.750542            62.047339   101480.853807                   1.0
Sample_874        98346.672556               23.029258       98346.672556    0.198074   0.748606              0.696713    -0.694757                0.288243      -0.288243                        2.0                    0.0                61.833333                        2.0         127.027944 -0.768193            62.007449   110501.879276                   1.0
Sample_875        86794.238448               20.910716       86794.238448    0.179597   0.719306              0.692233    -0.692233                0.305994      -0.305994                        0.0                    0.0                61.608696                        0.0         126.325458 -0.755112            61.608696    97521.616234                   1.0
Sample_876        86088.885944               20.998315       86088.885944    0.195444   0.711664              0.675793    -0.674508                0.320956      -0.320956                        3.0                    0.0                60.031250                        3.0         124.728734 -0.738914            60.145580    96729.085331                   1.0
Sample_877        94336.013056               22.677590       94336.013056    0.207916   0.741203              0.685393    -0.685393                0.239909      -0.239909                        0.0                    0.0                61.000000                        0.0         127.890968 -0.737751            61.000000   105995.520287                   1.0
Sample_878       114380.956397               24.724461      114380.956397    0.204270   0.748049              0.704293    -0.699438                0.258369      -0.258369                        2.0                    0.0                62.250000                        2.0         126.527571 -0.831935            62.682103   128517.928536                   1.0
Sample_879        54066.178869               15.047461       54066.178869    0.169999   0.570173              0.611067    -0.385988                0.000000       0.000000                        1.0                    0.0                44.296636                        1.0         125.506099 -0.630517            54.384920    60748.515583                   1.0
Sample_880        58520.256105               15.152509       58520.256105    0.138554   0.585438              0.696861    -0.696629                0.010316       0.000000                        1.0                    0.0                62.000000                        1.0         131.087525 -0.670831            62.020632    65753.096748                   1.0
Sample_881        60823.201294               16.123296       60823.201294    0.157423   0.617196              0.708381    -0.684231                0.019008       0.000000                        4.0                    0.0                60.896552                        3.0         133.965778 -0.661110            63.045935    68340.675611                   1.0
Sample_882        57913.709726               15.886912       57913.709726    0.165381   0.620619              0.687758    -0.662921                0.117978       0.000000                        2.0                    0.0                59.000000                        2.0         129.639768 -0.642457            61.210427    65071.583962                   1.0
Sample_883        69747.154733               17.502629       69747.154733    0.165354   0.620619              0.689603    -0.669663                0.198486      -0.142180                        3.0                    0.0                59.600000                        3.0         128.493257 -0.713335            61.374624    78367.589587                   1.0
Sample_884        62743.577654               16.595452       62743.577654    0.160488   0.625382              0.682358    -0.676360                0.057080       0.000000                        3.0                    0.0                60.196078                        3.0         129.122037 -0.673138            60.729849    70498.401858                   1.0
Sample_885        63054.645865               16.242171       63054.645865    0.151150   0.608950              0.675815    -0.666414                0.104712      -0.014423                        2.0                    0.0                59.310811                        2.0         128.141797 -0.687336            60.147525    70847.916702                   1.0
Sample_886        59301.433751               15.847848       59301.433751    0.157233   0.608950              0.689458    -0.687759                0.075621      -0.063752                        0.0                    0.0                61.210526                        1.0         130.195119 -0.660817            61.361768    66630.824439                   1.0
Sample_887        66670.427465               17.180053       66670.427465    0.158679   0.636928              0.696629    -0.696629                0.107335      -0.107335                        0.0                    0.0                62.000000                        0.0         128.867003 -0.695943            62.000000    74910.592658                   1.0
Sample_888        64852.602916               16.901112       64852.602916    0.161946   0.628805              0.687836    -0.687836                0.143680      -0.143680                        0.0                    0.0                61.217391                        0.0         129.127519 -0.684300            61.217391    72868.093163                   1.0
Sample_889        62246.588059               17.035727       62246.588059    0.182799   0.647198              0.702974    -0.415730                0.123043       0.000000                        2.0                    0.0                48.958678                        3.0         129.654615 -0.652903            62.564716    69939.986583                   1.0
Sample_890        63340.842531               16.939844       63340.842531    0.167545   0.640351              0.632278    -0.632278                0.174370      -0.174370                        0.0                    0.0                56.272727                        0.0         124.334239 -0.673865            56.272727    71169.485990                   1.0
Sample_891        64943.546090               16.781992       64943.546090    0.160215   0.617196              0.673610    -0.659617                0.064972      -0.032021                        2.0                    0.0                58.705882                        1.0         128.647193 -0.691124            59.951292    72970.276505                   1.0
Sample_892        64135.375671               16.789535       64135.375671    0.161809   0.632228              0.695196    -0.694264                0.122807      -0.122807                        1.0                    0.0                61.789474                        1.0         130.575097 -0.678101            61.872443    72062.219855                   1.0
Sample_893        69501.478930               17.840400       69501.478930    0.166844   0.651835              0.679520    -0.679520                0.181024      -0.181024                        0.0                    0.0                60.477273                        0.0         127.598706 -0.701185            60.477273    78091.549360                   1.0
Sample_894        57877.143610               16.201405       57877.143610    0.188994   0.612373              0.584971    -0.393258                0.048358       0.000000                        5.0                    0.0                42.993031                        6.0         122.352788 -0.632783            52.062401    65030.498438                   1.0
Sample_895        68576.140799               17.538404       68576.140799    0.164380   0.643775              0.712260    -0.696334                0.190575      -0.174781                        1.0                    0.0                61.973684                        1.0         131.348752 -0.697242            63.391102    77051.843594                   1.0
Sample_896        57351.332231               15.476774       57351.332231    0.156225   0.597223              0.653710    -0.653014                0.030957      -0.007525                        1.0                    0.0                58.118280                        1.0         128.039628 -0.652843            58.180193    64439.699136                   1.0
Sample_897        65872.429027               16.894371       65872.429027    0.159795   0.617196              0.672323    -0.672323                0.187117      -0.187117                        0.0                    0.0                59.836735                        0.0         128.407294 -0.697336            59.836735    74013.965199                   1.0
Sample_898        83372.945568               19.938496       83372.945568    0.181205   0.659830              0.700022    -0.699586                0.235299      -0.235299                        1.0                    0.0                62.263158                        1.0         128.118481 -0.755940            62.301983    93677.466930                   1.0
Sample_899        76320.965382               18.341817       76320.965382    0.172572   0.617196              0.664829    -0.656694                0.064446       0.000000                        3.0                    0.0                58.445783                        2.0         127.153085 -0.744230            59.169773    85753.893688                   1.0
Sample_900        81553.974053               19.577661       81553.974053    0.182046   0.648412              0.683521    -0.683521                0.163284      -0.163284                        0.0                    0.0                60.833333                        0.0         127.973703 -0.749912            60.833333    91633.678712                   1.0
Sample_901        73572.107474               18.345803       73572.107474    0.175699   0.636928              0.673174    -0.668539                0.095890      -0.072022                        2.0                    0.0                59.500000                        2.0         127.633374 -0.721722            59.912445    82665.289297                   1.0
Sample_902        84294.772747               19.867512       84294.772747    0.180412   0.655258              0.714165    -0.698127                0.086731      -0.040327                        2.0                    0.0                62.133333                        2.0         131.172039 -0.764834            63.560724    94713.227805                   1.0
Sample_903        78040.680909               19.204354       78040.680909    0.178890   0.663254              0.702709    -0.696629                0.211069      -0.211069                        2.0                    0.0                62.000000                        2.0         128.579053 -0.733357            62.541118    87686.158325                   1.0
Sample_904        78768.068812               18.602217       78768.068812    0.168005   0.617196              0.677368    -0.677368                0.170868      -0.170868                        0.0                    0.0                60.285714                        0.0         126.078819 -0.760668            60.285714    88503.448103                   1.0
Sample_905        77776.768845               18.336714       77776.768845    0.167853   0.608950              0.721289    -0.713483                0.054158       0.000000                        3.0                    0.0                63.500000                        3.0         132.142251 -0.755192            64.194701    87389.627916                   1.0
Sample_906        68570.810694               17.444696       68570.810694    0.166225   0.625382              0.665107    -0.664719                0.101604      -0.101604                        1.0                    0.0                59.160000                        1.0         125.305522 -0.707717            59.194483    77045.854713                   1.0
Sample_907       100029.586210               28.499374      100029.586210    0.326604   0.864799              0.701028    -0.351634                0.557324      -0.257143                        5.0                    1.0                40.620455                        7.0         119.652709 -0.260732            62.391486   112392.793494                   0.0
Sample_908        78103.957076               19.048976       78103.957076    0.177779   0.651835              0.681608    -0.675164                0.124067      -0.110606                        2.0                    0.0                60.089552                        2.0         127.140309 -0.740433            60.663099    87757.255141                   1.0
Sample_909        74300.519064               18.591160       74300.519064    0.176764   0.651835              0.680656    -0.679775                0.196358      -0.196358                        1.0                    0.0                60.500000                        1.0         126.594739 -0.721558            60.578381    83483.729285                   1.0
Sample_910        68131.954114               17.122390       68131.954114    0.157434   0.613773              0.661798    -0.661798                0.208451      -0.208451                        0.0                    0.0                58.900000                        0.0         123.721301 -0.715004            58.900000    76552.757431                   1.0
Sample_911        73055.565290               17.740130       73055.565290    0.163511   0.602104              0.684760    -0.683665                0.048763       0.000000                        1.0                    0.0                60.846154                        1.0         129.028113 -0.734652            60.943680    82084.904820                   1.0
Sample_912        68312.905517               17.466992       68312.905517    0.168184   0.621958              0.689471    -0.689359                0.051852      -0.051852                        1.0                    0.0                61.352941                        1.0         128.367292 -0.701950            61.362940    76756.073615                   1.0
Sample_913        77457.146381               19.191481       77457.146381    0.180511   0.656407              0.709563    -0.667183                0.166667      -0.032418                        2.0                    0.0                59.379310                        2.0         129.583997 -0.730275            63.151135    87030.501552                   1.0
Sample_914        75506.687390               18.303432       75506.687390    0.168381   0.632228              0.673801    -0.673801                0.086221      -0.086221                        0.0                    0.0                59.968254                        0.0         127.082525 -0.742045            59.968254    84838.974595                   1.0
Sample_915        70109.441941               17.590583       70109.441941    0.171144   0.617196              0.684731    -0.678652                0.085709       0.000000                        2.0                    0.0                60.400000                        1.0         128.620020 -0.711784            60.941015    78774.653866                   1.0
Sample_916        78448.647004               18.138566       78448.647004    0.159319   0.593800              0.705727    -0.703779                0.024465       0.000000                        1.0                    0.0                62.636364                        1.0         129.909794 -0.769239            62.809675    88144.547195                   1.0
Sample_917        60000.597484               15.513663       60000.597484    0.151173   0.573597              0.673213    -0.670522                0.000000       0.000000                        1.0                    0.0                59.676471                        1.0         127.382961 -0.678360            59.915986    67416.401667                   1.0
Sample_918        69842.787038               18.104327       69842.787038    0.178037   0.648412              0.766240    -0.574055                0.106971       0.000000                        3.0                    0.0                55.153061                        3.0         133.234878 -0.698320            68.195388    78475.041616                   1.0
Sample_919        68513.427907               17.422990       68513.427907    0.172174   0.613773              0.690761    -0.687986                0.016779       0.000000                        4.0                    0.0                61.230769                        3.0         130.845218 -0.701197            61.477764    76981.379671                   1.0
Sample_920        74563.273858               18.118209       74563.273858    0.161403   0.625382              0.698095    -0.698095                0.189457      -0.189457                        0.0                    0.0                62.130435                        0.0         127.567856 -0.740837            62.130435    83778.959391                   1.0
Sample_921        72436.370526               18.015197       72436.370526    0.173219   0.628805              0.697862    -0.696629                0.043488      -0.032194                        2.0                    0.0                62.000000                        2.0         130.185582 -0.720427            62.109751    81389.180367                   1.0
Sample_922        72710.509421               18.846705       72710.509421    0.180498   0.685889              0.679956    -0.679638                0.127356      -0.127356                        1.0                    0.0                60.487805                        1.0         127.921541 -0.695364            60.516107    81697.201596                   1.0
Sample_923        76148.427100               20.232093       76148.427100    0.201024   0.744626              0.669140    -0.663786                0.248978      -0.248978                        1.0                    0.0                59.076923                        1.0         125.432662 -0.669076            59.553469    85560.030449                   1.0
Sample_924        81576.651859               20.511048       81576.651859    0.190796   0.719306              0.686556    -0.686556                0.216596      -0.216596                        0.0                    0.0                61.103448                        0.0         127.169838 -0.715759            61.103448    91659.159393                   1.0
Sample_925        76364.130375               19.775252       76364.130375    0.193271   0.708241              0.667199    -0.664045                0.184524      -0.184524                        2.0                    0.0                59.100000                        2.0         127.030374 -0.692209            59.380749    85802.393680                   1.0
Sample_926        68553.158731               18.372180       68553.158731    0.180290   0.700524              0.685573    -0.685393                0.130845      -0.130845                        1.0                    0.0                61.000000                        1.0         128.329729 -0.667324            61.015987    77026.021046                   1.0
Sample_927        68831.550618               18.750823       68831.550618    0.188711   0.722729              0.703461    -0.699438                0.138899      -0.138899                        3.0                    0.0                62.250000                        3.0         130.066071 -0.649744            62.608041    77338.820920                   1.0
Sample_928        75677.890612               20.070509       75677.890612    0.195034   0.741203              0.663972    -0.661707                0.204025      -0.204025                        1.0                    0.0                58.891892                        1.0         125.821093 -0.671061            59.093535    85031.337767                   1.0
Sample_929        77277.781895               19.691178       77277.781895    0.182225   0.711664              0.697253    -0.690637                0.185668      -0.170184                        2.0                    0.0                61.466667                        2.0         128.100377 -0.707710            62.055511    86828.968421                   1.0
Sample_930        80619.852584               20.701859       80619.852584    0.200462   0.723448              0.671522    -0.664875                0.204588      -0.204588                        3.0                    0.0                59.173913                        3.0         128.192363 -0.692646            59.765457    90584.104027                   1.0
Sample_931        71386.357909               19.507904       71386.357909    0.199029   0.737780              0.686740    -0.677462                0.153281      -0.153281                        6.0                    0.0                60.294118                        7.0         129.780812 -0.639759            61.119827    80209.390909                   1.0
Sample_932        80437.779201               20.454035       80437.779201    0.194632   0.722729              0.676529    -0.665896                0.161614      -0.155028                        3.0                    0.0                59.627907                        4.0         127.452926 -0.704880            60.211051    90379.527192                   1.0
Sample_933        71553.003833               19.229164       71553.003833    0.193518   0.719306              0.707957    -0.701685                0.147391      -0.147391                        4.0                    0.0                62.450000                        3.0         130.512295 -0.659276            63.008162    80396.633520                   1.0
Sample_934        80327.638482               20.544706       80327.638482    0.200410   0.719306              0.686618    -0.677903                0.147395      -0.133190                        3.0                    0.0                60.333333                        4.0         129.282659 -0.694721            61.108999    90255.773575                   1.0
Sample_935        87231.411823               21.913742       87231.411823    0.202403   0.762769              0.698823    -0.696629                0.282616      -0.282616                        1.0                    0.0                62.000000                        0.0         127.465846 -0.706531            62.195261    98012.822273                   1.0
Sample_936        84784.693362               21.453235       84784.693362    0.208511   0.730933              0.661361    -0.661361                0.207019      -0.207019                        0.0                    0.0                58.861111                        0.0         125.625011 -0.702770            58.861111    95263.700407                   1.0
Sample_937        86648.993909               21.793933       86648.993909    0.205983   0.752029              0.679314    -0.657303                0.208569      -0.176972                        2.0                    0.0                59.434783                        3.0         127.333978 -0.705754            60.458966    97358.420122                   1.0
Sample_938        73808.583522               19.730487       73808.583522    0.196854   0.730294              0.676643    -0.674668                0.225382      -0.225382                        3.0                    0.0                60.045455                        3.0         126.679203 -0.665101            60.221249    82930.992721                   1.0
Sample_939        77297.964232               20.534964       77297.964232    0.198556   0.759346              0.697913    -0.693419                0.210130      -0.210130                        1.0                    0.0                61.714286                        1.0         128.192021 -0.661698            62.114286    86851.645205                   1.0
Sample_940        78149.490551               20.352265       78149.490551    0.198653   0.730294              0.661081    -0.660032                0.220819      -0.220819                        1.0                    0.0                58.742857                        1.0         125.368596 -0.685361            58.836193    87808.416350                   1.0
Sample_941        82526.198243               21.177789       82526.198243    0.201561   0.752029              0.689341    -0.682141                0.185498      -0.185498                        3.0                    0.0                60.710526                        3.0         127.809049 -0.691247            61.351329    92726.065441                   1.0
Sample_942        82416.819846               21.066679       82416.819846    0.201540   0.737780              0.711594    -0.675562                0.204857      -0.171693                        6.0                    0.0                60.125000                        6.0         129.449548 -0.694957            63.331834    92603.168367                   1.0
Sample_943        68155.841503               18.947478       68155.841503    0.196966   0.726871              0.663858    -0.663858                0.126665      -0.126665                        0.0                    0.0                59.083333                        0.0         127.372979 -0.637555            59.083333    76579.597195                   1.0
Sample_944        74172.617043               19.629885       74172.617043    0.194383   0.719306              0.679362    -0.678438                0.158370      -0.158370                        1.0                    0.0                60.380952                        1.0         127.814640 -0.674090            60.463216    83340.019149                   1.0
Sample_945        74238.106076               19.706452       74238.106076    0.188749   0.737780              0.701237    -0.697651                0.210337      -0.210337                        3.0                    0.0                62.090909                        3.0         129.000683 -0.668227            62.410051    83413.602333                   1.0
Sample_946       102222.579966               23.511761      102222.579966    0.197599   0.755923              0.731259    -0.730337                0.367158      -0.367158                        1.0                    0.0                65.000000                        1.0         127.393584 -0.783542            65.082077   114856.831423                   1.0
Sample_947        99069.522148               23.433404       99069.522148    0.211903   0.755923              0.713763    -0.709470                0.176138      -0.176138                        2.0                    0.0                63.142857                        2.0         130.305103 -0.744954            63.524933   111314.069829                   1.0
Sample_948       140623.785988               28.872536      140623.785988    0.233314   0.791124              0.753815    -0.686642                0.218835      -0.176479                        3.0                    1.0                62.866667                        5.0         130.664985 -0.835305            67.089514   158004.253919                   1.0
Sample_949       109952.537735               24.711383      109952.537735    0.211256   0.755923              0.741249    -0.735019                0.207705      -0.185458                        2.0                    0.0                65.416667                        2.0         131.346376 -0.787062            65.971142   123542.177230                   1.0
Sample_950        94145.211973               21.769218       94145.211973    0.195164   0.703947              0.721279    -0.711831                0.093117      -0.085103                        4.0                    0.0                63.352941                        4.0         130.470072 -0.777082            64.193863   105781.137048                   1.0
Sample_951       116927.955576               25.235031      116927.955576    0.207249   0.748606              0.713902    -0.711322                0.156415      -0.156415                        2.0                    0.0                63.307692                        1.0         129.421948 -0.828514            63.537296   131379.725366                   1.0
Sample_952       118883.334392               26.458004      118883.334392    0.218864   0.808235              0.724283    -0.715761                0.323061      -0.323061                        4.0                    0.0                63.702703                        5.0         127.370108 -0.784664            64.461148   133576.780216                   1.0
Sample_953       111246.483126               24.725556      111246.483126    0.206719   0.759346              0.716437    -0.710509                0.300334      -0.300334                        4.0                    0.0                63.235294                        4.0         127.144564 -0.804471            63.762891   124996.048456                   1.0
Sample_954       108669.455650               24.417165      108669.455650    0.203898   0.755923              0.709518    -0.709518                0.380873      -0.380873                        0.0                    0.0                63.147059                        0.0         125.390220 -0.798789            63.147059   122100.511967                   1.0
Sample_955       111506.463051               25.041073      111506.463051    0.205289   0.777137              0.725411    -0.724095                0.379218      -0.379218                        1.0                    0.0                64.444444                        1.0         125.639240 -0.796555            64.561578   125288.160732                   1.0
Sample_956       116258.757263               25.669557      116258.757263    0.204892   0.780757              0.742641    -0.733146                0.301865      -0.301865                        2.0                    0.0                65.333333                        2.0         129.515704 -0.804772            66.095070   130627.817149                   1.0
Sample_957       132347.080326               27.376752      132347.080326    0.222569   0.773714              2.192430    -0.744382                0.342143      -0.302326                        4.0                    0.0                66.250000                        3.0         256.255759 -0.814445           195.126241   148704.584636                   3.0
